Second;UHOLEG2;UCOLEG2;ZINST80;ZINST71;ZINST77;ZINST74;WFWLN2;WSTM2;ZINST58;KBCDO23;KBCDO15;ZINST63;LOG_ACIDENTE
56;276,004;266,939;111,171;36,457;30,678;47,715;0;272,558;107,791;0;42;0;PARAMLOG_B-14
57;275,374;266,436;111,295;36,415;29,687;47,341;0;269,864;107,053;0;42;0;PARAMLOG_B-14
58;274,749;265,931;111,403;36,353;28,672;46,967;0;267,26;106,327;0;42;0;PARAMLOG_B-14
59;274,131;265,422;111,523;36,271;27,646;46,594;12;264,708;105,612;0;42;0;PARAMLOG_B-14
60;273,523;264,91;111,63;36,215;26,592;46,213;12;261,849;104,907;0;42;0;PARAMLOG_B-14
61;272,927;264,394;111,748;36,177;25,509;45,828;12;259,158;104,211;0;42;0;PARAMLOG_B-14
62;272,344;263,874;111,856;36,134;24,412;45,443;12;256,633;103,521;0;42;0;PARAMLOG_B-14
63;271,77;263,349;111,969;36,07;23,315;45,06;12;254,239;102,835;0;42;0;PARAMLOG_B-14
64;271,205;262,822;112,091;35,973;22,23;44,68;12;251,955;102,154;0;42;0;PARAMLOG_B-14
65;270,645;262,293;112,197;35,838;21,166;44,304;12;249,764;101,477;0;42;0;PARAMLOG_B-14
66;270,089;261,764;112,309;35,661;20,129;43,933;12;247,659;100,804;0;42;0;PARAMLOG_B-14
67;269,538;261,236;112,429;35,444;19,124;43,566;12;245,61;100,136;0;43;0;PARAMLOG_B-14
68;268,988;260,71;112,534;35,186;18,157;43,203;12;243,617;99,471;0;43;0;PARAMLOG_B-14
69;268,44;260,187;112,643;34,89;17,229;42,845;12;241,659;98,81;0;43;0;PARAMLOG_B-14
70;267,893;259,666;112,76;34,56;16,341;42,492;12;239,738;98,153;0;43;0;PARAMLOG_B-14
71;267,346;259,149;112,862;34,198;15,493;42,143;12;237,837;97,501;0;43;0;PARAMLOG_B-14
72;266,8;258,634;112,969;33,81;14,686;41,799;12;235,953;96,852;0;43;0;PARAMLOG_B-14
73;266,255;258,122;113,083;33,399;13,919;41,458;12;234,084;96,209;0;43;0;PARAMLOG_B-14
74;265,711;257,613;113,182;32,97;13,183;41,128;12;227,823;95,57;0;43;0;PARAMLOG_B-14
75;265,165;257,108;113,287;32,519;12,392;40,861;12;216,727;94,937;0;43;0;PARAMLOG_B-14
76;264,613;256,614;113,396;32,049;11,467;40,687;12;191,188;94,319;0;43;0;PARAMLOG_B-14
77;264,039;256,149;113,486;31,528;10,052;40,849;12;96,466;93,73;0;43;0;PARAMLOG_B-14
78;263,365;255,763;113,571;30,751;6,933;42,021;12;0;93,247;0;43;0;PARAMLOG_B-14
79;262,526;255,552;113,589;29,364;3,41;42,757;12;0;93,011;0;44;0;PARAMLOG_B-14
80;261,681;255,55;113,563;28,085;0,505;43,253;12;0;92,964;0;44;0;PARAMLOG_B-14
81;260,89;255,702;113,508;26,795;0;43,644;12;0;93,012;0;44;0;PARAMLOG_B-14
82;260,215;255,924;113,446;24,687;0;43,951;12;0;93,077;0;45;0;PARAMLOG_B-14
83;259,662;256,152;113,392;22,127;0;44,186;12;0;93,156;0;45;0;PARAMLOG_B-14
84;259,208;256,347;113,349;19,75;0;44,364;12;0;93,232;0;46;0;PARAMLOG_B-14
85;258,837;256,495;113,321;17,62;0;44,499;12;0;93,315;0;46;0;PARAMLOG_B-14
86;258,545;256,597;113,304;15,794;0;44,602;12;0;93,414;0;46;0;PARAMLOG_B-14
87;258,332;256,66;113,296;14,419;0;44,681;12;0;93,525;0;46;0;PARAMLOG_B-14
88;258,191;256,695;113,293;13,906;0;44,747;12;0;93,646;0;46;0;PARAMLOG_B-14
89;258,114;256,712;113,294;13,947;0;44,807;12;0;93,775;0;46;0;PARAMLOG_B-14
90;258,088;256,723;113,294;14,202;0;44,865;12;0;93,913;0;46;0;PARAMLOG_B-14
91;258,099;256,734;113,294;14,531;0;44,915;12;0;94,054;0;46;0;PARAMLOG_B-14
92;258,134;256,746;113,293;14,914;0;44,959;12;0;94,198;0;46;0;PARAMLOG_B-14
93;258,182;256,761;113,291;15,335;0;44,998;12;0;94,344;0;46;0;PARAMLOG_B-14
94;258,235;256,779;113,289;15,784;0;45,035;12;0;94,49;0;46;0;PARAMLOG_B-14
95;258,286;256,801;113,285;16,25;0;45,069;12;0;94,637;0;46;0;PARAMLOG_B-14
96;258,334;256,828;113,28;16,739;0;45,101;12;0;94,784;0;47;0;PARAMLOG_B-14
97;258,376;256,859;113,274;17,311;0;45,132;12;0;94,931;0;47;0;PARAMLOG_B-14
98;258,412;256,895;113,266;17,946;0;45,163;12;0;95,079;0;47;0;PARAMLOG_B-14
99;258,444;256,935;113,258;18,618;0;45,192;12;0;95,228;0;47;0;PARAMLOG_B-14
100;258,472;256,979;113,249;19,304;0;45,22;12;0;95,378;0;47;0;PARAMLOG_B-14
101;258,498;257,023;113,241;19,987;0;45,247;12;0;95,528;0;47;0;PARAMLOG_B-14
102;258,523;257,066;113,233;20,654;0;45,272;12;0;95,677;0;47;0;PARAMLOG_B-14
103;258,548;257,106;113,226;21,294;0;45,295;12;0;95,827;0;47;0;PARAMLOG_B-14
104;258,573;257,144;113,219;21,9;0;45,317;12;0;95,976;0;47;0;PARAMLOG_B-14
105;258,6;257,178;113,214;22,467;0;45,338;12;0;96,125;0;47;0;PARAMLOG_B-14
106;258,627;257,209;113,209;22,993;0;45,358;12;0;96,274;0;47;0;PARAMLOG_B-14
107;258,656;257,239;113,205;23,478;0;45,377;12;0;96,421;0;47;0;PARAMLOG_B-14
108;258,685;257,266;113,201;23,921;0;45,396;12;0;96,569;0;48;0;PARAMLOG_B-14
109;258,715;257,292;113,197;24,323;0;45,415;12;0;96,715;0;48;0;PARAMLOG_B-14
110;258,744;257,317;113,193;24,687;0;45,434;12;0;96,861;0;48;0;PARAMLOG_B-14
111;258,773;257,342;113,189;25,014;0;45,454;12;0;97,006;0;48;0;PARAMLOG_B-14
112;258,801;257,367;113,186;25,308;0;45,473;12;0;97,151;0;48;0;PARAMLOG_B-14
113;258,828;257,393;113,182;25,569;0;45,493;12;0;97,295;0;48;0;PARAMLOG_B-14
114;258,854;257,418;113,178;25,801;0;45,514;12;0;97,438;0;48;0;PARAMLOG_B-14
115;258,878;257,444;113,174;26,007;0;45,535;12;0;97,581;0;48;0;PARAMLOG_B-14
116;258,902;257,471;113,169;26,188;0;45,556;12;0;97,724;0;48;0;PARAMLOG_B-14
117;258,924;257,498;113,165;26,347;0;45,578;12;0;97,865;0;48;0;PARAMLOG_B-14
118;258,946;257,525;113,161;26,485;0;45,6;12;0;98,006;0;48;0;PARAMLOG_B-14
119;258,966;257,552;113,156;26,605;0;45,623;12;0;98,147;0;48;0;PARAMLOG_B-14
120;258,987;257,58;113,151;26,709;0;45,645;12;0;98,286;0;48;0;PARAMLOG_B-14
121;259,007;257,608;113,147;26,797;0;45,669;12;0;98,426;0;49;0;PARAMLOG_B-14
122;259,027;257,636;113,142;26,872;0;45,692;12;0;98,566;0;49;0;PARAMLOG_B-14
123;259,047;257,664;113,138;26,934;0;45,715;12;0;98,707;0;49;0;PARAMLOG_B-14
124;259,066;257,693;113,133;26,986;0;45,739;12;0;98,847;0;49;0;PARAMLOG_B-14
125;259,086;257,721;113,128;27,027;0;45,763;12;0;98,989;0;49;0;PARAMLOG_B-14
126;259,106;257,75;113,123;27,059;0;45,787;12;0;99,13;0;49;0;PARAMLOG_B-14
127;259,126;257,78;113,119;27,082;0;45,811;12;0;99,273;0;49;0;PARAMLOG_B-14
128;259,147;257,809;113,114;27,099;0;45,836;12;0;99,415;0;49;0;PARAMLOG_B-14
129;259,167;257,839;113,109;27,118;0;45,861;12;0;99,559;0;49;0;PARAMLOG_B-14
130;259,188;257,87;113,104;27,145;0;45,887;12;0;99,703;0;49;0;PARAMLOG_B-14
131;259,208;257,901;113,098;27,179;0;45,914;12;0;99,847;0;49;0;PARAMLOG_B-14
132;259,229;257,933;113,093;27,219;0;45,942;12;0;99,992;0;49;0;PARAMLOG_B-14
133;259,25;257,966;113,087;27,268;0;45,971;12;0;100,138;0;50;0;PARAMLOG_B-14
134;259,272;257,998;113,081;27,324;0;46,003;12;0;100,284;0;50;0;PARAMLOG_B-14
135;259,293;258,031;113,076;27,387;0;46,035;12;0;100,43;0;50;0;PARAMLOG_B-14
136;259,315;258,063;113,07;27,458;0;46,069;12;0;100,577;0;50;0;PARAMLOG_B-14
137;259,338;258,096;113,065;27,535;0;46,105;12;0;100,725;0;50;0;PARAMLOG_B-14
138;259,36;258,129;113,059;27,619;0;46,142;12;0;100,873;0;50;0;PARAMLOG_B-14
139;259,383;258,162;113,053;27,711;0;46,18;12;0;101,022;0;50;0;PARAMLOG_B-14
140;259,407;258,197;113,047;27,811;0;46,22;12;0;101,171;0;50;0;PARAMLOG_B-14
141;259,43;258,232;113,041;27,918;0;46,262;12;0;101,322;0;50;0;PARAMLOG_B-14
142;259,454;258,269;113,035;27,977;0;46,3;12;0;101,473;0;50;0;PARAMLOG_B-14
143;259,479;258,306;113,028;27,957;0;46,33;12;0;101,625;0;50;0;PARAMLOG_B-14
144;259,503;258,343;113,021;27,815;0;46,354;12;0;101,777;0;50;0;PARAMLOG_B-14
145;259,528;258,38;113,015;27,55;0;46,37;12;0;101,93;0;50;0;PARAMLOG_B-14
146;259,553;258,414;113,009;27,176;0;46,38;12;0;102,082;0;51;0;PARAMLOG_B-14
147;259,579;258,445;113,004;26,71;0;46,385;12;0;102,235;0;51;0;PARAMLOG_B-14
148;259,605;258,473;113;26,172;0;46,386;12;0;102,387;0;51;0;PARAMLOG_B-14
149;259,631;258,497;112,997;25,587;0;46,386;12;0;102,539;0;51;0;PARAMLOG_B-14
150;259,658;258,516;112,995;24,977;0;46,384;12;0;102,69;0;51;0;PARAMLOG_B-14
151;259,685;258,532;112,993;24,363;0;46,382;12;0;102,84;0;51;0;PARAMLOG_B-14
152;259,712;258,545;112,992;23,766;0;46,381;12;0;102,99;0;51;0;PARAMLOG_B-14
153;259,739;258,557;112,992;23,207;0;46,381;12;0;103,139;0;51;0;PARAMLOG_B-14
154;259,765;258,569;112,991;22,703;0;46,384;12;0;103,288;0;51;0;PARAMLOG_B-14
155;259,791;258,582;112,99;22,27;0;46,391;12;0;103,436;0;51;0;PARAMLOG_B-14
156;259,815;258,596;112,989;21,921;0;46,402;12;0;103,584;0;51;0;PARAMLOG_B-14
157;259,838;258,612;112,986;21,668;0;46,418;12;0;103,732;0;51;0;PARAMLOG_B-14
158;259,86;258,63;112,984;21,517;0;46,44;12;0;103,88;0;52;0;PARAMLOG_B-14
159;259,88;258,649;112,981;21,469;0;46,468;12;0;104,029;0;52;0;PARAMLOG_B-14
160;259,9;258,67;112,978;21,502;0;46,501;12;0;104,178;0;52;0;PARAMLOG_B-14
161;259,918;258,694;112,974;21,602;0;46,539;12;0;104,327;0;52;0;PARAMLOG_B-14
162;259,935;258,72;112,97;21,759;0;46,583;12;0;104,478;0;52;0;PARAMLOG_B-14
163;259,952;258,75;112,965;21,927;0;46,626;12;0;104,629;0;52;0;PARAMLOG_B-14
164;259,969;258,782;112,959;22,095;0;46,669;12;0;104,782;0;52;0;PARAMLOG_B-14
165;259,985;258,817;112,952;22,263;0;46,709;12;0;104,936;0;52;0;PARAMLOG_B-14
166;260,003;258,852;112,946;22,428;0;46,746;12;0;105,09;0;52;0;PARAMLOG_B-14
167;260,02;258,888;112,94;22,591;0;46,782;12;0;105,245;0;52;0;PARAMLOG_B-14
168;260,038;258,924;112,933;22,751;0;46,816;12;0;105,401;0;52;0;PARAMLOG_B-14
169;260,058;258,96;112,927;22,906;0;46,847;12;0;105,557;0;53;0;PARAMLOG_B-14
170;260,078;258,994;112,922;23,057;0;46,876;12;0;105,714;0;53;0;PARAMLOG_B-14
171;260,1;259,027;112,916;23,203;0;46,902;12;0;105,87;0;53;0,047;PARAMLOG_B-14
172;260,122;259,059;112,911;23,343;0;46,926;12;0;106,028;0;53;0,282;PARAMLOG_B-14
173;260,146;259,09;112,906;23,477;0;46,947;12;0;106,185;0;53;0,517;PARAMLOG_B-14
174;260,17;259,119;112,902;23,606;0;46,966;12;0;106,342;0;53;0,751;PARAMLOG_B-14
175;260,195;259,148;112,897;23,729;0;46,983;12;0;106,499;0;53;0,984;PARAMLOG_B-14
176;260,22;259,175;112,893;23,847;0;46,998;12;0;106,656;0;53;1,216;PARAMLOG_B-14
177;260,245;259,201;112,889;23,96;0;47,011;12;0;106,812;0;53;1,448;PARAMLOG_B-14
178;260,27;259,226;112,886;24,07;0;47,023;12;0;106,969;0;53;1,679;PARAMLOG_B-14
179;260,295;259,249;112,882;24,176;0;47,034;12;0;107,125;0;53;1,909;PARAMLOG_B-14
180;260,32;259,272;112,879;24,28;0;47,044;12;0;107,281;0;53;2,138;PARAMLOG_B-14
181;260,343;259,294;112,876;24,382;0;47,054;12;0;107,437;0;54;2,366;PARAMLOG_B-14
182;260,367;259,315;112,874;24,483;0;47,064;12;0;107,593;0;54;2,593;PARAMLOG_B-14
183;260,389;259,335;112,871;24,583;0;47,074;12;0;107,748;0;54;2,82;PARAMLOG_B-14
184;260,411;259,355;112,869;24,683;0;47,085;12;0;107,903;0;54;3,046;PARAMLOG_B-14
185;260,432;259,374;112,866;24,784;0;47,096;12;0;108,058;0;54;3,27;PARAMLOG_B-14
186;260,453;259,393;112,864;24,885;0;47,109;12;0;108,213;0;54;3,495;PARAMLOG_B-14
187;260,473;259,411;112,861;24,986;0;47,123;12;0;108,368;0;54;3,718;PARAMLOG_B-14
188;260,492;259,43;112,859;25,089;0;47,138;12;0;108,523;0;54;3,941;PARAMLOG_B-14
189;260,511;259,449;112,856;25,193;0;47,154;12;0;108,678;0;54;4,164;PARAMLOG_B-14
190;260,53;259,469;112,854;25,299;0;47,172;12;0;108,832;0;54;4,386;PARAMLOG_B-14
191;260,548;259,488;112,851;25,406;0;47,192;12;0;108,987;0;54;4,608;PARAMLOG_B-14
192;260,565;259,509;112,848;25,515;0;47,213;12;0;109,143;0;54;4,829;PARAMLOG_B-14
193;260,582;259,529;112,846;25,626;0;47,236;12;0;109,298;0;55;5,05;PARAMLOG_B-14
194;260,599;259,551;112,842;25,739;0;47,26;12;0;109,454;0;55;5,271;PARAMLOG_B-14
195;260,616;259,573;112,839;25,854;0;47,287;12;0;109,61;0;55;5,492;PARAMLOG_B-14
196;260,632;259,597;112,836;25,971;0;47,315;12;0;109,766;0;55;5,713;PARAMLOG_B-14
197;260,649;259,621;112,832;26,092;0;47,346;12;0;109,923;0;55;5,934;PARAMLOG_B-14
198;260,665;259,646;112,828;26,219;0;47,38;12;0;110,08;0;55;6,155;PARAMLOG_B-14
199;260,681;259,672;112,824;26,34;0;47,413;12;0;110,238;0;55;6,377;PARAMLOG_B-14
200;260,698;259,7;112,819;26,459;0;47,445;12;0;110,397;0;55;6,598;PARAMLOG_B-14
201;260,714;259,728;112,815;26,533;0;47,47;12;0;110,556;0;55;6,821;PARAMLOG_B-14
202;260,731;259,757;112,81;26,554;0;47,488;12;0;110,715;0;55;7,043;PARAMLOG_B-14
203;260,748;259,784;112,806;26,51;0;47,498;12;0;110,875;0;55;7,264;PARAMLOG_B-14
204;260,766;259,81;112,802;26,382;0;47,5;12;0;111,034;0;56;7,485;PARAMLOG_B-14
205;260,783;259,834;112,799;26,177;0;47,496;12;0;111,194;0;56;7,706;PARAMLOG_B-14
206;260,802;259,853;112,796;25,906;0;47,486;12;0;111,354;0;56;7,926;PARAMLOG_B-14
207;260,82;259,869;112,795;25,581;0;47,472;12;0;111,513;0;56;8,146;PARAMLOG_B-14
208;260,839;259,881;112,794;25,217;0;47,455;12;0;111,672;0;56;8,364;PARAMLOG_B-14
209;260,858;259,889;112,794;24,83;0;47,437;12;0;111,831;0;56;8,582;PARAMLOG_B-14
210;260,877;259,894;112,795;24,434;0;47,419;12;0;111,989;0;56;8,798;PARAMLOG_B-14
211;260,896;259,897;112,797;24,047;0;47,403;12;0;112,147;0;56;9,014;PARAMLOG_B-14
212;260,915;259,898;112,798;23,682;0;47,389;12;0;112,305;0;56;9,229;PARAMLOG_B-14
213;260,933;259,897;112,8;23,353;0;47,379;12;0;112,463;0;56;9,443;PARAMLOG_B-14
214;260,951;259,896;112,802;23,073;0;47,373;12;0;112,62;0;56;9,656;PARAMLOG_B-14
215;260,968;259,896;112,804;22,849;0;47,373;12;0;112,778;0;57;9,868;PARAMLOG_B-14
216;260,984;259,897;112,806;22,691;0;47,379;12;0;112,934;0;57;10,08;PARAMLOG_B-14
217;261;259,9;112,806;22,603;0;47,392;12;0;113,091;0;57;10,29;PARAMLOG_B-14
218;261,015;259,906;112,807;22,586;0;47,41;12;0;113,248;0;57;10,5;PARAMLOG_B-14
219;261,029;259,915;112,807;22,626;0;47,435;12;0;113,404;0;57;10,709;PARAMLOG_B-14
220;261,043;259,928;112,805;22,711;0;47,466;12;0;113,561;0;57;10,918;PARAMLOG_B-14
221;261,057;259,944;112,803;22,838;0;47,501;12;0;113,718;0;57;11,127;PARAMLOG_B-14
222;261,07;259,964;112,801;22,995;0;47,542;12;0;113,875;0;57;11,336;PARAMLOG_B-14
223;261,083;259,987;112,797;23,155;0;47,582;12;0;114,032;0;57;11,544;PARAMLOG_B-14
224;261,095;260,014;112,793;23,311;0;47,62;12;0;114,19;0;57;11,753;PARAMLOG_B-14
225;261,108;260,043;112,788;23,464;0;47,657;12;0;114,349;0;57;11,962;PARAMLOG_B-14
226;261,12;260,073;112,783;23,614;0;47,692;12;0;114,508;0;58;12,171;PARAMLOG_B-14
227;261,133;260,104;112,777;23,76;0;47,725;12;0;114,667;0;58;12,38;PARAMLOG_B-14
228;261,145;260,136;112,772;23,901;0;47,757;12;0;114,828;0;58;12,59;PARAMLOG_B-14
229;261,158;260,166;112,767;24,039;0;47,787;12;0;114,989;0;58;12,8;PARAMLOG_B-14
230;261,172;260,196;112,762;24,173;0;47,815;12;0;115,15;0;58;13,01;PARAMLOG_B-14
231;261,185;260,225;112,758;24,302;0;47,843;12;0;115,313;0;58;13,221;PARAMLOG_B-14
232;261,2;260,253;112,754;24,429;0;47,868;12;0;115,476;0;58;13,432;PARAMLOG_B-14
233;261,215;260,28;112,749;24,551;0;47,893;12;0;115,64;0;58;13,644;PARAMLOG_B-14
234;261,23;260,306;112,745;24,671;0;47,917;12;0;115,805;0;58;13,857;PARAMLOG_B-14
235;261,246;260,332;112,741;24,788;0;47,94;12;0;115,97;0;58;14,07;PARAMLOG_B-14
236;261,263;260,357;112,738;24,902;0;47,962;12;0;116,137;0;58;14,283;PARAMLOG_B-14
237;261,28;260,381;112,734;25,015;0;47,984;12;0;116,304;0;59;14,496;PARAMLOG_B-14
238;261,297;260,404;112,731;25,13;0;48,008;12;0;116,471;0;59;14,71;PARAMLOG_B-14
239;261,315;260,428;112,728;25,247;0;48,033;12;0;116,639;0;59;14,924;PARAMLOG_B-14
240;261,334;260,452;112,724;25,366;0;48,06;12;0;116,807;0;59;15,138;PARAMLOG_B-14
